Gene ID 1,Gene ID 2
6233,8887
284996,8241
3428,37
25804,4809
3106,4100
5422,5426
10921,6626
6045,51474
7319,6118
2130,64710
3014,1994
26013,7157
10946,11051
4790,6128
10983,3556
25793,9491
5594,7343
84708,23348
64506,83658
11230,388
12235,8880
5891,80218
23291,55355
23411,3839
4162,63893
54764,152206
56895,162427
1019,84233
3692,5564
2547,4683
6452,2885
1962,200845
6753,7082
3306,5713
56505,514
5250,83858
1305,2335
6656,6774
55231,57159
757,1896
839,9891
5585,4761
4899,7975
54464,3992
4591,53347
51631,5764
10128,3326
546,5888
2275,51317
51073,65993
7161,5566
7046,30843
7157,9338
4914,3550
11331,23451
6202,79590
27161,3476
9146,8573
51510,10054
10054,6672
53938,8683
30833,3614
6696,6780
26532,3157
58164,890
1994,29766
254950,402682
6927,5902
152503,6455
10488,55973
1915,2027
23363,23246
10283,27258
472,6117
4905,6772
9531,5709
312,4836
84276,84807
64432,65993
10944,5757
2335,10155
5519,55016
4854,7139
25932,3178
1080,10728
53371,114327
26576,64318
10980,28318
25970,3480
9515,681754
10291,11198
126,216
6612,3741
10284,3621
8553,159195
1788,5432
10189,9589
2064,6654
8629,440295
20479,801
7297,8607
55646,9349
77579,4008
580,5688
6232,6142
3885,55739
6403,8907
2810,6157
1495,6711
10558,2531
23451,6138
10672,5568
9512,278
99100,90480
8481,81572
22985,9092
79867,55129
10189,9584
2300,51182
1746,23181
399823,103
10643,9295
56654,83900
328580,4361
5074,7431
27132,80714
10419,8362
6935,4088
10935,84129
6119,1665
10399,7419
4961527,5591
8772,1616
4736,55131
18637,10730
5536,28969
6201,9533
10332,254827
5727,54958
22913,8899
640,9846
51300,374291
56947,64598
7412,26986
122183,284355
23380,55210
7532,867
79025,146664
2034,51592
4171,113878
6622,67273
4171,55161
55299,6157
10450,23759
55363,7994
11345,2631
69957,51343
5468,9603
8452,11275
3054,3303
9531,25957
29760,7167
854291,7311
64175,80324
5687,1019
5500,1211
84866,5176
4171,6133
3183,6749
705,6191
6660,10865
65970,10527
4088,9978
8880,22827
6222,3646
4998,6731
51259,3714
1191,7048
3881,51755
23091,9439
7283,389435
1347,6648
10014,220988
1398,1345
4200,471
11047,5690
83901,440051
6399,11281
29775,90480
5998,7531
10189,8761
9314,8453
55299,81027
134285,3070
8453,55015
5326,22929
10482,57461
5564,170506
128308,51023
55718,8725
3190,285093
54949,1915
6015,9785
322,333
1147,28964
79090,126393
322,4904
6271,6273
6203,8662
7059,10574
11116,51138
381644,197335
6293,53916
1017,9040
10262,10713
10097,79901
7297,11107
5435,55814
598,7088
6717,8636
6134,54552
9463,205860
8503,51562
83987,9688
2316,9295
8945,23379
1459,5684
4171,8655
83878,154313
7106,386677
20655,9589
8809,962
66317,8031
26123,56926
54536,8883
51547,8078
4673,6175
10075,5245
89848,50807
5756,8078
1748,2975
50628,6635
85451,1778
30012,151121
1892,30
10528,3028
5626,26039
83896,114990
10844,7283
6118,10915
54165,27343
3192,23020
22981,90850
356,2335
54960,351
13385,140686
192670,7846
16341,8669
1406,6660
23405,26523
207,7532
8819,3621
8743,836
338872,5255
7428,10575
7704,83755
353333,386681
7514,5567
10464,143884
29126,23214
4004,10320
55832,3921
55366,10521
1627,1889
66413,5708
6418,23075
83493,26958
4023,65264
8621,7846
10342,221718
23363,6632
24148,3183
6293,151254
8520,8356
1748,55003
1019,5715
23281,26024
2335,6138
83902,353141
4718,4725
11190,4176
5913,1605
604,23613
79230,54904
3676,5567
218811,10427
16573,57498
10946,4208
1654,10492
4174,3305
10097,70
3885,58529
1021,4300
55142,125950
322,2064
23786,27040
22809,7316
9360,9584
6736,13654
11060,51655
8089,10073
5630,23368
8038,337967
8161,5682
2618,1646
7341,7750
2483,6633
4862,10278
7205,5230
6837,9442
27071,10467
8458,10589
351,5223
3018,55037
4914,54431
121504,5001
7329,79656
23170,7321
22929,23039
12166,3716
6434,988
499088,147906
26270,9131
648,10389
5701,143471
35,8309
222537,9951
11938,79053
81620,3837
387,57584
11337,135112
3133,3140
6867,9793
67139,55167
7186,220929
8358,8361
10467,26122
9454,163782
6434,159163
6136,8554
81030,55737
8543,6453
51148,254950
81833,55863
26973,128308
26043,728276
10555,3007
5796,8722
26524,85379
9958,56254
4184,116729
5042,5976
342371,6310
2099,832
13191,10540
3737,7881
93380,284119
6160,9641
116870,1108
337867,7879
4869,4288
5355,8518
116173,283578
1514,8218
4090,11281
4087,5058
9114,535
1050,7337
10499,2103
51477,226
1856,1499
4957,7082
3611,506
1956,201266
2956,6829
6232,6136
26277,9322
708,57122
54438,79968
6498,7750
140838,3945
10769,1522
4485,92597
9939,5887
7514,4792
9524,81876
2876,35
6696,7917
6143,6187
916,84514
324,8888
26234,5000
51074,22868
23386,10498
65108,26589
4907,8833
1408,3329
51019,55233
10565,4650
10969,9349
10286,6432
3428,1659
55367,10456
19241,1915
6895,23223
220004,337972
55195,117178
2197,3575
79961,171483
8907,653121
10971,7248
8522,10445
8266,9349
9423,4756
821,983
116940,55667
4010,4081
1956,857
10943,8290
11043,51350
1537,2110
92912,10419
598,57142
5048,3323
50628,6132
6144,6194
78996,162632
433,4512
26589,64975
3105,567
79594,9559
708,7019
7415,23352
83987,2037
63932,79786
25804,4343
84811,84991
7046,59044
10933,285753
5515,23797
3113,129450
5987,79038
1857,8227
51741,3185
2099,9325
10445,1457
2023,3283
54971,149069
26277,728113
5984,5859
64121,28956
83548,55907
3303,338
8139,57674
4299,4299
9820,11113
6500,90411
10856,4214
329,1660
11235,6801
653509,1755
10514,6175
8452,6923
83987,23076
7257,22800
10989,27292
7311,11224
54709,84726
29099,5971
5036,7431
440,23607
2885,9863
27086,3563
5356,9984
5226,223
26824,4904
9515,100359562
9867,9867
4343,23762
11171,196463
114294,51069
10097,1212
2885,971
6504,10459
51614,51290
5170,5793
3796,90480
221,314
5908,351
23790,667
1400,23075
8379,29094
3783684,10155
1457,3925
9412,2960
6456,9475
124460,6404
196,10625
56957,90268
7257,64943
890,9712
11104,6646
51741,3190
3184,65125
3183,10482
2686,113829
55031,9441
10189,51639
1198,8761
51069,7818
29991,26002
7514,9467
9373,7511
153527,653121
9924,2773
7360,5527
634,6714
55832,3959
4914,51081
2335,10574
6472,26512
1072,8407
3921,11103
640,653121
6119,80755
3192,84294
7514,54497
5578,5598
1375,165100
5202,6500
9410,9984
76299,55125
4350,2192
11043,79169
54899,5295
2001,51548
10576,10693
146664,340359
3178,6144
51547,51773
84656,388407
8399,146664
9702,6218
4869,55588
207,4905
53598,9209
4738,6128
8726,100170841
6636,27258
8312,8554
6714,9229
199990,2177
10262,79228
222894,343930
23601,84303
202559,255167
26270,4141
117178,157922
5564,9601
50855,7428
2534,9187
1956,6817
8452,1947
56925,90522
6118,3190
9241,9241
26039,118932
4343,6134
51741,25804
5328,5104
585,60
5516,6176
3297,11171
4086,7528
112885,7764
10980,51514
29119,127343
5295,5663
140809,10460
7158,165140
80019,135892
23363,3692
5201,25865
10492,4809
51548,10111
1557,7923
16341,26233
750,9817
6142,830
3676,6154
1845,6772
6780,47
9657,60
284403,7532
2521,55833
26986,51362
5602,6548
10301,2661
86,9031
7088,30012
23475,8175
11346,10093
5537,9181
81851,440051
29982,10241
10643,25804
23641,55143
3106,4076
54458,259234
2788,2791
10063,7832
10278,5335
29925,132158
9070,29915
13669,51386
142,1869
4914,8666
5728,8850
23512,821
6901,2195
22938,9612
8618,171483
7994,11091
5066,5573
6045,8886
5519,4172
6880,84060
6167,8878
3689,7094
5930,7157
9820,9045
53598,55660
23281,56006
3661,8243
121441,8471
2316,5597
10152,342574
65265,7755
165721,4291
5015,80270
7185,29974
10294,7290
3399,10611
4794,7278
1660,3550
51639,9733
2054,9482
6210,6231
7133,51567
10078,51340
5929,9219
873,81605
4851,23019
4116,29896
55062,6278
4914,829
170572,80055
6672,8216
4217,5702
25,2066
24253,7026
1499,1008
7157,79447
10488,2328
9349,6154
2271,3692
8266,6157
16477,84991
1615,7094
51340,51755
6210,8450
7514,124790
8436,10445
29072,6478
133396,3572
7431,7846
2130,8721
1655,6434
4809,8563
8453,6202
8788,6567
6134,83858
55014,9342
5042,6159
498,30968
166,63978
23293,55869
5347,995
3239,8061
11183,9869
9516,30820
11333,5159
9439,1729
29904,5603
26227,2975
85291,130560
7189,9040
1050,7596
10528,6207
7316,9569
1956,7984
122011,58494
7157,4670
8339,7884
7015,4691
6497,3309
16151,4792
483,54910
3065,10471
5048,8655
408,1072
9647,815
9129,989
8452,388122
5886,57630
8204,8841
6144,6612
79892,11260
5140,5566
66661,4869
7014,387032
3169,4784
4133,84630
192670,3304
6876,2280
84962,116349
64753,84897
55958,7321
26156,4691
399687,5339
267010,10262
26986,57819
147700,91452
11343,1375
11017,51593
145508,3728
55362,94101
2335,7520
440145,29922
55037,57835
17913,5756
26554,84280
3710,7225
25906,1620
23493,8945
2078,3183
369,55872
5332,9162
29916,1111
23263,6184
51792,841
19345,1121
6606,9013
11064,1616
2005,6722
80143,29888
208,5170
26121,375791
203068,23020
515,9114
4236,80254
6780,6139
5745,6646
3309,3507
9657,3320
145508,54862
1282,22918
2290,10481
326,5903
7316,6916
51631,8761
3303,8520
5876,203259
3184,976
2290,23028
2547,328
6400,23197
7913,8364
3667,6093
22907,81887
4914,51319
401285,6953
324,23499
472,6872
3163,81533
9045,10514
23020,84321
235661,10540
22897,54888
5626,10612
81631,23061
5361,8829
9374,740
8740,80332
6291,119369
5621,9519
10992,2091
2335,8574
3187,1655
56292,80218
6464,6280
10643,22985
1058,1060
3172,5092
1432,1649
5747,7248
11033,10048
55163,8566
4254,7335
705,84056
6119,10915
3065,8289
10574,908
4726,4729
51330,5879
9939,8607
4914,55746
6726,25929
10236,51362
84790,10190
3024,8726
4343,9678
10513,57018
4173,9045
5347,4023
51035,51366
118924,54819
64145,5868
140801,6141
5566,9465
51340,8683
51253,8540
5524,855951
2033,3216
51426,83692
60314,171483
1019,4609
10979,2597
54472,7704
140606,388677
10643,1654
147040,147040
4926,8089
5878,10972
6855,65009
1994,65988
4087,2186
310,84060
57695,991
84330,5502
4869,84450
3326,6130
8458,7156
7316,855350
5360,80055
11052,23013
7317,7321
1962,2879
253461,6949
161424,2017
51160,83878
66489,1653
23649,9869
51202,6168
7316,854474
79058,81851
23363,100526737
328580,80097
117178,9851
4163,220929
9724,57159
22919,602
23281,57332
6117,1654
9604,3178
8525,9651
10521,1654
5824,158747
10811,55191
4914,996
56505,55003
10456,408
55352,8350
1660,23524
1974,2771
23170,51194
8452,5813
3190,57819
9343,9716
79913,55558
6194,6203
4204,54345
155030,64062
6185,6709
54534,51069
6047,10342
17913,115548
1439,5568
10748,10791
25913,3141
11339,79622
12704,22994
4522,7317
29937,6711
10606,5603
162,170680
4233,3082
51647,26610
6182,740
6154,6205
2781,5582
4914,1956
3148,328
2353,2720
5494,5495
55681,6155
27131,5610
115948,84461
6432,9984
23607,867
2961,2966
9296,10525
11178,84619
1122,5861
10039,10797
126272,3065
8452,8518
23363,50809
10421,56949
5868,5291
6233,64750
3309,55177
3486,8038
1203,202459
23236,80271
10014,6124
63898,10397
135138,3301
4214,84959
1642,9341
55367,1642
6171,6229
221120,22948
120892,12934
1493,2534
17886,4646
92736,9349
4914,56647
5341,5583
7874,25963
163059,386677
50,5879
2799,3074
6794,2289
387,51291
9832,64147
57088,83896
129831,56259
445,445
10189,26986
2335,554313
10712,23327
4157,5600
5601,8915
8454,2058
200186,4841
55968,23435
7157,10902
554223,55316
580,56647
387,9600
6242,11214
10521,23350
3066,55929
3178,57636
50618,3190
2335,5878
6790,114880
4176,3091
56954,5538
284427,143098
10542,1869
55291,161
54739,90678
1307,2670
1195,3615
54443,26030
25989,9049
9733,9782
4000,10236
53938,6628
2322,4690
23451,4236
9882,55357
398213,83439
9515,303812
55810,2296
124739,7533
324,310
8115,8115
57473,27130
6925,284086
11216,11216
81034,6917
116254,54477
6204,3092
1891,64087
79159,23378
64757,4716
1192,9641
6124,64960
3298,10179
55723,4171
8454,1994
4916,57498
92342,6636
9924,8761
9958,8991
4914,128239
4691,6152
8626,3191
6118,84172
167691,117178
9796,10450
4914,7837
2287,4904
56292,23527
121441,85378
890,2033
26270,4646
80306,5431
2773,8896
22927,6426
64976,6890
222235,6159
93380,3615
79622,89884
85015,4637
293,23530
3290,387921
148581,142678
3300,7314
1832,26984
9768,92092
6632,9879
55299,72
3064,6198
79035,8454
16846,3953
337967,391723
66489,3192
23524,6628
10283,6635
5110,65263
51362,5411
11171,6607
2286,27000
10919,6935
5595,8569
9656,4288
50628,5976
10673,79902
4791,6141
10013,64919
199777,3399
2275,84063
6125,9020
1617,1617
66440,23271
69010,29945
9500,26958
381644,1622
27043,6224
1994,195827
1981,22916
4929,51538
5162,5833
3939,847
3276,3276
1017,51474
83444,440295
3850,8688
56288,3329
1775,10693
7410,5495
4914,3609
6622,56428
7428,6135
4867,11319
7412,10432
84675,3646
7157,10016
1994,54434
6176,6232
399687,10097
215819,3840
3621,84312
4067,9699
4904,3608
5906,4218
10713,8563
51096,9904
143244,8407
4188,6924
5269,5328
8892,5984
7188,8543
25828,342574
210,210
2335,3875
6503,7409
10188,60668
12469,10190
30968,6130
8092,28299
23013,8896
9733,831
74781,23499
140459,8065
1020,5499
3178,51428
9961,11043
6453,2048
1385,5741
4831,191
4804,27018
7248,967
7316,852818
6303,6303
25873,6231
5591,1978
25801,83719
29904,55229
10009,84304
22824,3692
116870,1455
3838,3840
53347,83659
2130,8301
4843,5537
84996,337972
1994,10959
3181,6206
19172,8624
11331,9611
54913,123722
8799,51024
74470,197335
79054,9100
3014,1660
57592,729
10971,6144
6187,55132
4110,9411
7514,219743
3635,3716
56420,26502
10097,8936
3309,1495
79991,9282
10399,7846
8576,136853
3396,515
27252,84717
2197,6193
51067,171483
10128,6176
12151,80012
4750,59348
1024,11059
3725,23314
580,483
5087,55138
11190,10807
3423,23014
51259,57704
6117,161
6188,11224
387032,4591
6150,9140
6622,55596
90874,125115
16570,6840
6175,7416
4130,60
816,23543
5565,84445
3856,162605
84656,150483
6748,55705
65062,6734
6233,841
203259,23729
26986,6130
4734,114560
6426,9416
10865,91661
11461,6950
6222,51121
1019,6117
7307,84530
3813,145264
2060,5096
8851,9625
90379,7360
73804,23117
5500,6097
29128,1786
5796,92922
5802,5802
5743,5707
9820,7913
4355,64130
3329,8890
7185,63904
57154,10291
7351,3034
23204,65009
67809,5245
10492,64960
5501,84080
4914,79598
7307,9775
10580,58
1462,2199
1146,375791
3178,6632
440689,7534
3552,6284
200081,342574
6908,5080
4163,6147
6472,23052
51222,1107
3171,55177
5690,5707
7289,60468
19345,27243
8208,8357
5110,9474
6780,5709
6609,224
51619,6477
4666,689
5372,391123
3636,3857
1994,93380
4100,5089
80237,8178
1660,6193
254950,440051
10482,26130
16402,4644
10482,23352
20826,55135
6047,7227
100125556,6303
26015,5436
10540,26258
4686,51690
5500,9685
2002,9314
10174,114327
84108,55140
92400,29767
1452,80097
27373,5187
338382,64284
10189,4343
60561,339005
154,154
51510,22927
55362,81555
3795,27233
2521,4691
6156,25873
56041,51593
2064,6830
25949,51690
1386,682
56289,6788
167691,8481
6119,23517
6839,1788
4223,286753
6188,6323
100505385,55193
9470,64170
6657,57680
1741,8346
9073,163183
35,25932
10482,55703
3884,388324
18020,6612
5928,6880
5216,440434
9463,100288527
9971,2547
847,54205
5347,1639
10642,6187
9463,9759
823,4817
22981,23268
1108,8350
10920,9978
672,3065
4291,54801
23567,10969
29108,841
1642,57142
51503,8220
83987,51602
6210,6210
7536,10521
1003,84552
4602,463
4067,388325
66468,57805
12412,23186
143241,284573
1394,7349
4193,1487
26270,1975
6009,472
55832,25797
10013,860
51741,10484
9456,79173
1812,26958
10920,10920
6498,11339
26260,8780
22955,6015
51090,83899
409,4627
978,26003
79058,388324
8061,23118
51377,1937
10627,6137
8826,1192
5713,5721
658,7046
10551,1400
337880,353137
57805,8717
3082,4223
4311,9295
54858,2969
6150,65993
1659,54819
10152,10540
3837,3837
6117,23242
790,7514
114990,5663
5690,5709
4961527,56000
5502,100009298
89,9499
10231,2931
59341,7316
26524,10580
57159,117157
26505,83900
10014,10128
479,5479
6804,10791
140858,51562
170850,170850
10969,6128
79885,55102
22943,1803
4957,132671
8661,9641
4343,5042
1642,51138
752,126208
7412,10694
23048,4643
3198,84518
4088,90070
7322,5894
3354,506
55168,54148
8706,11187
9092,9785
1398,64714
10465,29978
6386,341405
92140,7704
51741,51747
12028,4170
6881,23450
225523,22994
4154,9326
4210,5970
7027,83746
51199,9857
2926,4191
574288,3308
57520,9100
12166,1368
7514,55327
16765,7415
54438,81577
29100,203562
143425,143425
231225,5034
56916,7026
6136,9188
6209,6205
10482,283461
51517,5336
6390,4695
3708,10768
1441,1991
83987,5725
4116,6871
7307,8559
3783746,10376
1295,5465
10755,23042
51386,6741
7023,4773
10273,3308
23710,79735
9869,10640
5689,79768
9662,57534
8452,55003
5688,8454
219541,5435
71924,10963
3783746,5708
9967,6749
498,351
28976,36
12009,123811
282682,6623
84640,197
52717,25847
27339,4686
8139,9231
8453,10921
2023,7158
5695,5887
51362,60625
8651,64581
6045,1468
55061,23765
56906,84445
5598,4780
27023,9555
7165,10728
51230,8366
10421,9416
10988,2597
6142,6206
27023,386682
26121,9984
6472,314
10101,386682
23495,51135
6776,2783
1080,29927
57587,291
57787,7529
3718,958
1400,55512
26994,2074
11333,351
4736,3921
6667,4643
3313,3028
6141,8883
8662,57521
54906,154313
93380,10749
1537,6821
26985,84464
9189,51421
9463,10435
54148,55052
7514,867
4478,7347
51651,51651
11315,4535
218811,9527
2597,4904
1665,6122
57506,8767
2318,10564
1499,2274
3608,3192
3015,2271
3611,5591
55120,79005
818,7376
11331,6141
51362,6635
6643,100288797
843,8795
6853,115201
54955,339834
3581,10524
4809,11151
3329,6202
54785,51714
10921,23020
529,152485
8078,7347
220213,2316
10687,4690
1445,5782
7874,6840
1080,20174
118788,4690
8541,27185
11346,2773
6598,9821
6652,2224
59287,55723
3326,9961
54904,65980
10985,9349
7307,11066
6558,7430
30011,51512
6734,80155
3309,4790
26751,79720
64210,5635
4343,23396
4163,27343
1069,5568
18538,55835
11060,4087
7874,9184
10856,6160
51079,116085
3315,55791
8452,4670
4931,7329
7514,27250
8359,4174
80306,5296
84108,10009
83992,55917
1107,1655
1794,10656
1363,2975
638,84314
8454,4521
3880,10152
23263,5094
7545,54973
3068,292
81910,6188
1994,8976
388646,5050
1195,10419
7157,4627
9623,29079
57002,92342
64129,83732
51720,855491
801,2099
8500,84140
4734,10015
3692,23
386682,388677
22995,7798
4507,6611
57823,6667
23398,5356
3326,54187
12988,7385
79874,51574
4223,51560
1936,5578
4215,908
7157,6950
6130,6949
5499,81572
1994,11238
3604,64781
200014,7360
207,5515
7782,7525
60,1460
235661,10067
26270,3615
1378,6498
55854,9641
8942,6697
284273,314
55120,337973
6222,7431
4222,135293
6648,80011
3251,6386
3486,16002
493861,79677
10625,3184
29984,51479
63958,55284
115352,5777
11052,57703
55588,5433
27022,3219
4163,7037
7163,7274
51776,58491
114548,10910
9984,11285
23476,55971
5111,9768
7265,27079
26576,26156
286480,79594
10114,3178
84959,6709
10969,5245
11228,57465
1017,26057
6199,1937
84557,23637
26517,92609
56259,64783
5430,4172
2146,2312
23085,5870
9716,5936
10436,6612
6821,388324
4233,1398
9551,4026
3398,9463
6565,285908
6386,114932
81628,64175
146822,23203
5108,285672
4686,7307
2023,23760
28998,64963
7412,3329
84437,391257
55696,6631
79005,123722
9477,4686
228836,7584
51157,123722
7251,7251
83902,353132
10869,171558
57119,1191
84708,222389
7068,8668
2099,3182
8939,5093
10426,6132
5110,57542
6119,3191
23371,57786
23560,6157
10482,114991
1212,55589
26554,23276
6472,22803
1660,23450
54141,10615
7316,853781
5678,23127
10791,112755
10097,7414
55168,6182
66413,5713
3396,4720
9616,7428
79609,79058
4914,9694
1627,29766
7869,9319
8091,4090
5500,116729
25873,55299
6156,6132
287,51164
3915,4811
6203,6138
8738,1915
7412,203068
6733,55692
15505,6637
8837,8737
7412,7153
1742,22859
152185,79954
123722,153733
7533,4194
57604,23390
4163,7551
10116,10116
6726,8487
230376,27175
4222,5300
2783,5082
904,29969
6732,57161
8453,8367
89884,8816
57521,64121
57520,5695
10241,170954
2932,22823
4914,10403
96764,79830
351,5300
3306,983
170506,6147
6469,8643
